ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Not classified,,1988,20.469,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Total,,1988,382.86,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Agriculture,,1988,29.757,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Manufacturing,,1988,60.896,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Construction,,1988,93.528,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,1988,5.115,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,1988,97.294,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,1988,46.094,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Not classified,,1988,17.7,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Total,,1988,115.402,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Agriculture,,1988,0.819,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Manufacturing,,1988,20.686,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Construction,,1988,1.087,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,1988,0.897,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,1988,32.953,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,1988,33.284,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Not classified,,1988,2.77,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): Total,,1988,498.26,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 1. Agriculture, Hunting, Forestry and Fishing",,1988,30.576,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 2. Mining and Quarrying,,1988,3.146,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 3. Manufacturing,,1988,81.582,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 4. Electricity, Gas and Water",,1988,2.83,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 5. Construction,,1988,94.615,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 6. Wholesale and Retail Trade and Restaurants and Hotels,,1988,80.817,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 7. Transport, Storage and Communication",,1988,27.725,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 8. Financing, Insurance, Real Estate and Business Services",,1988,21.705,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 9. Community, Social and Personal Services",,1988,79.378,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 0. Activities not Adequately Defined,,1988,20.469,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): Total,,1988,382.86,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 1. Agriculture, Hunting, Forestry and Fishing",,1988,29.757,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 2. Mining and Quarrying,,1988,2.55,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 3. Manufacturing,,1988,60.896,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 4. Electricity, Gas and Water",,1988,2.565,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 5. Construction,,1988,93.528,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 6. Wholesale and Retail Trade and Restaurants and Hotels,,1988,56.196,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 7. Transport, Storage and Communication",,1988,25.703,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 8. Financing, Insurance, Real Estate and Business Services",,1988,15.395,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 9. Community, Social and Personal Services",,1988,46.094,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 0. Activities not Adequately Defined,,1988,17.7,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): Total,,1988,115.402,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 1. Agriculture, Hunting, Forestry and Fishing",,1988,0.819,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): 2. Mining and Quarrying,,1988,0.597,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): 3. Manufacturing,,1988,20.686,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 4. Electricity, Gas and Water",,1988,0.3,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): 5. Construction,,1988,1.087,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): 6. Wholesale and Retail Trade and Restaurants and Hotels,,1988,24.621,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 7. Transport, Storage and Communication",,1988,2.022,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 8. Financing, Insurance, Real Estate and Business Services",,1988,6.31,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 9. Community, Social and Personal Services",,1988,33.284,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): 0. Activities not Adequately Defined,,1988,2.77,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Total,,1987,573.439,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Agriculture,,1987,36.831,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Non-agriculture,,1987,536.608,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Industry,,1987,207.056,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Services,,1987,231.855,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Broad sector): Not classified,,1987,28.832,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Broad sector): Total,,1987,448.924,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Broad sector): Agriculture,,1987,36.153,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Broad sector): Non-agriculture,,1987,412.771,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Broad sector): Industry,,1987,186.817,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Broad sector): Services,,1987,161.273,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Broad sector): Not classified,,1987,25.162,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Broad sector): Total,,1987,124.515,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Broad sector): Agriculture,,1987,0.678,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Broad sector): Non-agriculture,,1987,123.837,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Broad sector): Industry,,1987,20.239,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Broad sector): Services,,1987,70.582,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Broad sector): Not classified,,1987,3.67,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Total,,1987,573.439,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Agriculture,,1987,36.831,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Manufacturing,,1987,84.567,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Construction,,1987,114.234,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,1987,8.255,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,1987,147.021,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,1987,84.834,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (Aggregate): Not classified,,1987,28.832,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Total,,1987,448.924,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Agriculture,,1987,36.153,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Manufacturing,,1987,66.575,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Construction,,1987,112.813,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,1987,7.429,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,1987,111.15,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,1987,50.123,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (Aggregate): Not classified,,1987,25.162,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Total,,1987,124.515,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Agriculture,,1987,0.678,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Manufacturing,,1987,17.992,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Construction,,1987,1.421,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",,1987,0.826,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",,1987,35.871,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",,1987,34.711,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (Aggregate): Not classified,,1987,3.67,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): Total,,1987,573.439,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 1. Agriculture, Hunting, Forestry and Fishing",,1987,36.831,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 2. Mining and Quarrying,,1987,4.296,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 3. Manufacturing,,1987,84.567,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 4. Electricity, Gas and Water",,1987,3.959,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 5. Construction,,1987,114.234,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 6. Wholesale and Retail Trade and Restaurants and Hotels,,1987,87.465,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 7. Transport, Storage and Communication",,1987,32.082,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 8. Financing, Insurance, Real Estate and Business Services",,1987,27.474,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,"Economic activity (ISIC-Rev.2): 9. Community, Social and Personal Services",,1987,84.834,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Total,Economic activity (ISIC-Rev.2): 0. Activities not Adequately Defined,,1987,28.832,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): Total,,1987,448.924,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 1. Agriculture, Hunting, Forestry and Fishing",,1987,36.153,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 2. Mining and Quarrying,,1987,3.87,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 3. Manufacturing,,1987,66.575,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 4. Electricity, Gas and Water",,1987,3.559,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 5. Construction,,1987,112.813,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 6. Wholesale and Retail Trade and Restaurants and Hotels,,1987,61.221,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 7. Transport, Storage and Communication",,1987,30.137,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 8. Financing, Insurance, Real Estate and Business Services",,1987,19.792,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,"Economic activity (ISIC-Rev.2): 9. Community, Social and Personal Services",,1987,50.123,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Male,Economic activity (ISIC-Rev.2): 0. Activities not Adequately Defined,,1987,25.162,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): Total,,1987,124.515,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 1. Agriculture, Hunting, Forestry and Fishing",,1987,0.678,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): 2. Mining and Quarrying,,1987,0.426,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): 3. Manufacturing,,1987,17.992,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 4. Electricity, Gas and Water",,1987,0.4,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): 5. Construction,,1987,1.421,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,Economic activity (ISIC-Rev.2): 6. Wholesale and Retail Trade and Restaurants and Hotels,,1987,26.244,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 7. Transport, Storage and Communication",,1987,1.945,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 8. Financing, Insurance, Real Estate and Business Services",,1987,7.682,,,,Data reference period: First semester
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Unemployment of previously employed persons by sex and former economic activity (thousands),Sex: Female,"Economic activity (ISIC-Rev.2): 9. Community, Social and Personal Services",,1987,34.711,,,,Data reference period: First semester
